pathogenid,direct,direct_sexual,direct_vertical,indirect,fecal_oral,ingestion,inhalation,environment,vector,name
3697176,1,0,0,0,1,1,1,0,0,chicken enteric coronavirus
26201252,1,0,0,0,1,1,1,0,0,duck-dominant coronavirus
27829366,1,0,0,0,1,1,1,0,0,eurasian oystercatcher coronavirus
27721963,1,0,0,0,1,1,1,0,0,kerivoula titania coronavirus
27721965,1,0,0,0,1,1,1,0,0,miniopterus fuliginosus coronavirus
27859440,1,0,0,0,1,1,1,0,0,myotis daubentonii coronavirus
27859442,1,0,0,0,1,1,1,0,0,myotis davidii coronavirus
27498738,1,0,0,0,1,1,1,0,0,myotis latirostis coronavirus
26201208,1,0,0,0,1,1,1,0,0,pigeon-dominant coronavirus
27190780,1,0,0,0,1,1,1,0,0,rabbit coronavirus
27785053,1,0,0,0,1,1,1,0,0,rhinolophus ferrumequinum coronavirus
27785055,1,0,0,0,1,1,1,0,0,rhinolophus hipposideros coronavirus
27498740,1,0,0,0,1,1,1,0,0,rhinolophus monoceros coronavirus
27721961,1,0,0,0,1,1,1,0,0,scotophilus kuhlii coronavirus
27373536,1,0,0,0,1,1,1,0,0,suncus coronavirus
3998099,1,0,0,0,1,1,1,0,0,bulbul coronavirus hku11
26343682,1,0,0,0,1,1,1,0,0,coronavirus hku15
27669438,1,0,0,0,1,1,1,0,0,deltacoronavirus b04
26552833,1,0,0,0,1,1,1,0,0,munia coronavirus hku13
26553101,1,0,0,0,1,1,1,0,0,thrush coronavirus hku12
4073271,1,0,0,0,1,1,1,0,0,avian coronavirus
4073272,1,0,0,0,1,1,1,0,0,beluga whale coronavirus sw1
26205168,0,0,0,0,0,1,0,0,0,bat dicistrovirus
3543083,0,0,0,0,0,0,0,0,1,turkey meningoencephalitis virus
3502593,0,0,0,0,0,0,0,0,1,aroa virus
3502568,1,0,0,0,0,0,0,0,1,bagaza virus
3502578,0,0,0,0,0,0,0,0,1,bouboui virus
3502597,0,0,0,0,0,0,0,0,1,cacipacore virus
3437782,0,1,1,1,0,0,0,0,1,dengue virus
24638638,0,0,0,0,0,0,0,0,1,duck hemorrhagic ovaritis virus
3502555,0,0,0,1,0,0,0,0,0,entebbe bat virus
3494389,0,0,0,0,0,0,0,0,1,ilheus virus
3502570,0,0,0,0,0,0,0,0,1,israel turkey meningoencephalomyelitis virus
3435860,0,0,0,0,0,0,0,0,1,japanese encephalitis virus
3502585,0,0,0,0,0,0,0,0,1,jutiapa virus
3449682,0,0,0,0,0,0,0,0,1,kyasanur forest disease virus
3435886,0,0,0,0,0,0,0,0,1,langat virus
3435888,0,0,0,0,0,0,0,0,1,louping ill virus
3502587,1,0,0,0,0,0,0,0,0,modoc virus
3435874,0,0,0,0,0,0,0,0,1,murray valley encephalitis virus
3437760,1,0,0,1,0,0,1,1,1,omsk hemorrhagic fever virus
3503560,1,0,0,0,0,0,0,0,0,phnom penh bat virus
3435882,0,0,0,0,0,0,0,0,1,powassan virus
3502559,1,0,0,0,0,0,1,1,0,rio bravo virus
3502565,0,0,0,0,0,0,0,0,1,royal farm virus
3502557,0,0,0,0,0,0,0,0,1,saboya virus
3435876,0,0,0,0,0,0,0,0,1,saint louis encephalitis virus
3502621,0,0,0,0,0,0,0,0,1,sokoluk virus
26532106,0,0,0,0,0,0,0,0,1,spanish goat encephalitis virus
3502623,0,0,0,0,0,0,0,0,1,spondweni virus
3635119,0,0,0,0,0,0,0,0,1,tamana bat virus
3502574,1,0,0,0,0,0,1,1,1,tembusu virus
3435884,0,0,1,1,0,1,0,0,1,tick-borne encephalitis virus
3502581,0,0,0,0,0,0,0,0,1,uganda s virus
3502561,0,0,0,0,0,0,0,0,1,usutu virus
3637662,0,0,1,0,0,0,0,0,1,wesselsbron virus
3435880,0,0,1,1,0,0,0,0,1,west nile virus
3435894,0,0,1,1,0,0,0,0,1,yellow fever virus
3502627,0,1,1,1,0,0,0,0,1,zika virus
25871155,0,1,0,1,0,0,0,0,0,bat hepacivirus
25871173,0,1,0,1,0,0,0,0,0,bovine hepacivirus
25871179,0,1,0,1,0,0,0,0,0,canine hepacivirus
25871219,0,1,0,1,0,0,0,0,0,equine hepacivirus
3435919,0,1,1,1,0,0,0,0,0,hepacivirus c
25871269,0,1,0,1,0,0,0,0,0,hepacivirus g
25871271,0,1,0,1,0,0,0,0,0,hepacivirus h
25871267,0,1,0,1,0,0,0,0,0,non-primate hepacivirus
25871291,0,1,0,1,0,0,0,0,0,rodent hepacivirus
25870178,0,0,0,1,0,0,0,0,0,norway rat pegivirus
25866305,0,1,1,1,0,0,0,0,0,pegivirus a
25866313,0,1,1,1,0,0,0,0,0,pegivirus b
25866339,0,1,1,1,0,0,0,0,0,pegivirus c
25866472,0,0,0,1,0,0,0,0,0,pegivirus d
25866481,0,1,1,1,0,0,0,0,0,pegivirus e
25870174,0,0,0,1,0,0,0,0,0,pegivirus h
25870180,0,0,0,1,0,0,0,0,0,porcine pegivirus
25870182,0,1,1,1,0,0,0,0,0,rodent pegivirus
26532094,0,0,0,1,0,0,0,0,0,shrew pegivirus
25871147,1,0,1,1,0,0,0,0,0,atypical porcine pestivirus
26532000,1,0,1,1,0,0,0,0,0,lamb pestivirus
27063176,1,0,1,1,0,0,0,0,0,linda virus
26302984,1,0,1,1,0,0,0,0,0,norway rat pestivirus
3478041,1,0,1,1,0,0,0,0,0,ovine pestivirus
3435911,1,1,1,1,0,1,1,1,0,pestivirus a
3485017,1,0,1,1,0,1,1,1,0,pestivirus b
3435905,1,1,1,1,0,1,1,1,0,pestivirus c
3811043,1,1,1,1,0,0,0,0,0,pestivirus d
3660347,1,0,1,1,0,0,0,0,0,pestivirus e
3831989,1,0,1,1,0,1,1,1,0,pestivirus h
25871149,1,0,1,1,0,0,0,0,0,pestivirus i
27064452,1,0,1,1,0,0,0,0,0,pestivirus k
27352658,1,0,1,1,0,0,0,0,0,rhinolophus affinis pestivirus 1
26745857,1,0,1,1,0,0,0,0,0,tunisian small ruminant pestivirus
26205194,0,0,0,0,1,1,0,1,0,bat hepevirus
26747695,0,0,0,0,1,1,0,1,0,fox hepatitis e virus
26552879,0,0,0,0,1,1,0,1,0,orthohepevirus a
3645355,1,0,0,0,1,1,0,1,0,orthohepevirus b
27742777,0,0,0,0,0,1,0,0,0,miniopterus fuliginosus iflavirus
26205196,0,0,0,0,0,1,0,0,0,bat luteovirus
27786268,1,0,0,0,1,1,1,0,0,rangifer tarandus granti nidovirus
27798261,1,0,0,0,1,1,0,0,0,fesavirus 4
4169881,1,0,0,0,1,1,0,0,0,calhevirus 1
26317172,1,0,0,0,1,1,0,0,0,calhevirus 2
26747505,1,0,0,0,1,1,0,0,0,canine picornavirus
4169882,1,0,0,0,1,1,0,0,0,tetnovirus 1
4169883,1,0,0,0,1,1,0,0,0,tetnovirus 2
27217050,1,0,0,0,1,1,0,0,0,posavirus 1
27217052,1,0,0,0,1,1,0,0,0,posavirus 2
27392358,1,0,0,0,1,1,0,0,0,posavirus 3
26205214,0,0,0,0,0,1,0,0,0,bat nodavirus
26745585,1,0,0,1,0,0,1,0,0,bovine rhinitis a virus
4072566,1,0,0,1,0,0,1,0,0,bovine rhinitis b virus
3472300,1,0,0,1,0,0,1,0,0,equine rhinitis a virus
3437188,1,0,0,1,0,1,1,1,0,foot-and-mouth disease virus
4071568,0,0,0,0,1,1,0,0,0,avihepatovirus a
26200950,0,0,0,0,1,1,0,0,0,avisivirus a
27870647,0,0,0,0,1,1,0,0,0,avisivirus b
27870649,0,0,0,0,1,1,0,0,0,avisivirus c
25911107,0,0,0,0,1,1,0,1,0,cardiovirus a
3674919,0,0,0,0,1,1,0,1,0,cardiovirus b
27521097,0,0,0,0,1,1,0,1,0,cardiovirus c
27238814,0,0,0,0,1,1,0,1,0,encephalomyocarditis virus type 2
26552519,0,0,0,0,1,1,0,0,0,cosavirus a
27079819,0,0,0,0,1,1,0,0,0,human cosavirus
26317056,0,0,0,0,1,1,0,0,0,cadicivirus a
4000649,1,0,0,0,1,1,1,0,0,bottlenose dolphin enterovirus
3437109,1,0,0,0,1,1,1,0,0,coxsackievirus
3614624,1,0,0,0,1,1,1,1,0,enterovirus a
3614625,1,0,0,0,1,1,1,1,0,enterovirus b
3614626,1,0,0,0,1,1,1,1,0,enterovirus c
3614627,1,0,0,0,1,1,1,0,0,enterovirus d
3437105,1,0,0,0,1,1,1,0,0,enterovirus e
26552619,1,0,0,0,1,1,1,1,0,enterovirus f
3576915,1,0,0,0,1,1,1,1,0,enterovirus g
3767612,1,0,0,0,1,1,1,0,0,enterovirus h
27643580,1,0,0,0,1,1,1,0,0,enterovirus i
26323910,1,0,0,0,1,1,0,1,0,enterovirus j
27707351,1,0,0,0,1,1,1,0,0,enterovirus l
26745837,1,0,0,0,1,1,1,0,0,goat enterovirus
27322052,1,0,0,0,1,1,1,0,0,human echovirus
27079821,1,0,0,0,1,1,1,0,0,human enterovirus
3622611,1,0,0,0,1,1,1,0,0,rhinovirus a
3622612,1,0,0,0,1,1,1,0,0,rhinovirus b
3905854,1,0,0,0,1,1,1,0,0,rhinovirus c
27628077,1,0,0,0,1,1,1,0,0,yak enterovirus
3768800,0,0,0,0,1,1,0,0,0,erbovirus a
27799895,0,0,0,0,1,1,0,0,0,chicken gallivirus 1
26200952,0,0,0,0,1,1,0,0,0,gallivirus a
27649463,1,0,0,0,1,1,0,0,0,harkavirus a
26205192,1,0,0,1,1,1,0,0,0,bat hepatovirus
27684677,0,0,0,1,1,1,0,0,0,hedgehog hepatovirus
3437161,1,1,0,1,1,1,0,1,0,hepatovirus a
27088382,0,0,0,1,1,1,0,0,0,rodent hepatovirus
27684675,0,0,0,1,1,1,0,0,0,shrew hepatovirus
27455006,0,0,0,1,1,1,0,0,0,tupaia hepatovirus a
26310406,0,0,0,0,1,1,0,0,0,hunnivirus a
26302982,1,0,0,0,1,1,0,0,0,norway rat hunnivirus
3515363,0,0,0,0,1,1,0,1,0,aichivirus a
3665716,0,0,0,0,1,1,0,0,0,aichivirus b
26310400,0,0,0,0,1,1,0,0,0,aichivirus c
27724797,0,0,0,0,1,1,0,0,0,aichivirus d
27190776,0,0,0,0,1,1,0,0,0,aichivirus e
26205228,0,0,0,0,1,1,0,0,0,aichivirus f
26745735,0,0,0,0,1,1,0,0,0,bovine kobuvirus
26748095,0,0,0,0,1,1,0,0,0,canine kobuvirus
26745717,0,0,0,0,1,1,0,0,0,caprine kobuvirus
27786488,0,0,0,0,1,1,0,0,0,eidolon helvum kobuvirus
27758097,0,0,0,0,1,1,0,0,0,ferret kobuvirus
26747803,0,0,0,0,1,1,0,0,0,fox kobuvirus
27705979,0,0,0,0,1,1,0,0,0,kobuvirus bamboo rat
26302976,0,0,0,0,1,1,0,0,0,norway rat kobuvirus 1
26302978,0,0,0,0,1,1,0,0,0,norway rat kobuvirus 2
26745733,0,0,0,0,1,1,0,0,0,ovine kobuvirus
27628079,0,0,0,0,1,1,0,0,0,yak kobuvirus
27804192,1,0,0,0,1,1,0,0,0,kunsagivirus a
26201216,1,0,0,0,1,1,0,0,0,chicken megrivirus
26201246,1,0,0,0,1,1,0,0,0,duck megrivirus
26201232,1,0,0,0,1,1,0,0,0,turkey megrivirus
26552805,1,0,0,0,1,1,0,0,0,melegrivirus a
26336712,1,0,0,0,1,1,0,0,0,mischivirus a
26337050,1,0,0,0,1,1,0,0,0,mosavirus a
26552885,1,0,0,0,1,1,0,0,0,oscivirus a
27317562,0,0,0,0,1,1,0,0,0,manhattan parechovirus
27699955,0,0,0,0,1,1,0,0,0,parechovirus 1
27699957,0,0,0,0,1,1,0,0,0,parechovirus 3
27699959,0,0,0,0,1,1,0,0,0,parechovirus 4
27466726,0,0,0,0,1,1,0,0,0,parechovirus 6
3665804,0,0,0,0,1,1,0,0,0,parechovirus a
3644865,0,0,0,0,1,1,0,0,0,parechovirus b
27548767,0,0,0,0,1,1,0,0,0,parechovirus d
26341496,1,0,0,0,1,1,0,0,0,pasivirus a
26552901,1,0,0,0,1,1,0,0,0,passerivirus a
24641948,0,0,0,0,1,1,0,0,0,bat picornavirus 1
24641949,0,0,0,0,1,1,0,0,0,bat picornavirus 2
24641950,0,0,0,0,1,1,0,0,0,bat picornavirus 3
26745623,0,0,0,0,1,1,0,0,0,bovine hungarovirus
26745769,0,0,0,0,1,1,0,0,0,bovine picornavirus
26319046,0,0,0,0,1,1,0,0,0,chicken orivirus 1
26201220,0,0,0,0,1,1,0,0,0,chicken picornavirus
27799893,0,0,0,0,1,1,0,0,0,chicken picornavirus 5
26201218,0,0,0,0,1,1,0,0,0,chicken proventriculitis virus
26747407,0,0,0,0,1,1,0,0,0,feline picornavirus
27342556,0,0,0,0,1,1,0,0,0,lesavirus 1
27342558,0,0,0,0,1,1,0,0,0,lesavirus 2
27808734,0,0,0,0,1,1,0,0,0,pigeon mesivirus 2
26302988,0,0,0,0,1,1,0,0,0,rat picornavirus
27317564,0,0,0,0,1,1,0,0,0,thera virus
4242139,0,0,0,0,1,1,0,0,0,turkey hepatitis virus
26201236,0,0,0,0,1,1,0,0,0,turkey picornavirus
27627803,1,0,0,0,1,1,0,0,0,rabovirus a
26310408,0,0,0,0,1,1,0,0,0,rosavirus a
27501990,0,0,0,0,1,1,0,0,0,rosavirus b
27725003,0,0,0,0,1,1,0,0,0,rosavirus c
26747761,0,0,0,0,1,1,0,0,0,sakobuvirus a
27593630,0,0,0,0,1,1,0,0,0,human salivirus
26346802,0,0,0,0,1,1,0,0,0,salivirus a
24641374,0,0,0,0,1,1,0,0,0,california sea lion sapelovirus 1
4067497,0,0,0,0,1,1,0,0,0,sapelovirus a
4067498,0,0,0,0,1,1,0,0,0,sapelovirus b
3839662,1,0,0,0,1,1,0,0,0,senecavirus a
26347992,1,0,0,0,1,1,0,0,0,sicinivirus a
3595892,1,0,0,0,1,1,0,0,0,teschovirus a
3512925,0,0,0,0,1,1,0,0,0,tremovirus a
26205298,0,0,0,0,0,1,0,0,0,bat sobemovirus
26745793,1,0,0,0,1,1,1,0,0,bovine nidovirus 1
3519494,1,0,0,0,1,1,1,0,0,bovine torovirus
3507893,1,0,0,0,1,1,1,0,0,human torovirus
3704110,1,0,0,0,1,1,1,0,0,porcine torovirus
3435773,0,0,0,0,0,0,0,0,1,barmah forest virus
3455173,0,0,1,0,0,0,0,0,1,chikungunya virus
3435775,0,0,0,0,0,0,0,0,1,eastern equine encephalitis virus
3474951,0,0,0,0,0,0,0,0,1,fort morgan virus
3493921,0,0,1,0,0,0,0,0,1,getah virus
3435781,0,0,0,0,0,0,0,0,1,highlands j virus
26532010,0,0,0,0,0,0,0,0,1,madariaga virus
3493923,0,0,0,0,0,0,0,0,1,mayaro virus
3435779,0,0,0,0,0,0,0,0,1,middelburg virus
3493925,0,0,0,0,0,0,0,0,1,ndumu virus
3435783,0,0,0,0,0,0,0,0,1,onyong-nyong virus
3496721,0,0,0,0,0,0,0,0,1,pixuna virus
3787098,0,0,0,0,0,0,0,0,1,rio negro virus
3435787,0,0,1,1,0,0,0,0,1,ross river virus
3435795,0,0,0,0,0,0,0,0,1,semliki forest virus
3435797,0,0,0,0,0,0,0,0,1,sindbis virus
26348418,0,0,0,0,0,0,0,0,1,southern elephant seal virus
3493929,0,0,0,0,0,0,0,0,1,una virus
3435799,0,0,1,0,0,0,0,0,1,venezuelan equine encephalitis virus
3435805,0,0,0,0,0,0,0,0,1,western equine encephalitis virus
3435809,1,0,1,1,0,0,1,1,0,rubella virus
26302930,1,0,0,1,0,0,1,1,0,bobomene virus
26302920,1,0,0,1,0,0,1,1,0,cardamones virus
3879777,1,0,0,1,0,0,1,1,0,kodoko virus
26302838,1,0,0,1,0,0,1,1,0,middle pease river virus
26302888,1,0,0,1,0,0,1,1,0,natorduori virus
26302932,1,0,0,1,0,0,1,1,0,omdraaivlei virus
26302974,1,0,0,1,0,0,1,1,0,patawa virus
26302934,1,0,0,1,0,0,1,1,0,witsand virus
4242120,1,0,0,1,0,0,1,1,0,gbagroube virus
3924930,1,0,0,1,0,0,1,1,0,pinhal virus
3620060,1,0,0,1,0,0,1,1,0,allpahuayo mammarenavirus
3436479,1,0,0,1,0,0,1,1,0,argentinian mammarenavirus
3664030,1,0,0,1,0,0,1,1,0,bear canyon mammarenavirus
3469976,1,0,0,1,0,0,1,1,0,brazilian mammarenavirus
3436501,1,0,0,1,0,0,1,1,0,cali mammarenavirus
3937512,1,0,0,1,0,0,1,1,0,chapare mammarenavirus
26302966,1,0,0,1,0,0,1,1,0,gairo mammarenavirus
3469108,1,0,0,1,0,0,1,1,0,guanarito mammarenavirus
3436481,1,0,0,1,0,0,1,1,0,lassa mammarenavirus
3469112,1,0,0,1,0,0,1,1,0,latino mammarenavirus
26302922,1,0,0,1,0,0,1,1,0,loei river mammarenavirus
4035530,1,0,0,1,0,0,1,1,0,lujo mammarenavirus
24333459,1,0,0,1,0,0,1,1,0,luna mammarenavirus
26752259,1,0,0,1,0,0,1,1,0,lunk mammarenavirus
3436487,1,0,0,1,0,0,1,1,0,lymphocytic choriomeningitis mammarenavirus
3436497,1,0,0,1,0,0,1,1,0,machupo mammarenavirus
26303038,1,0,0,1,0,0,1,1,0,mariental mammarenavirus
4097735,1,0,0,1,0,0,1,1,0,merino walk mammarenavirus
3486443,1,0,0,1,0,0,1,1,0,mobala mammarenavirus
3436499,1,0,0,1,0,0,1,1,0,mopeia mammarenavirus
3997611,1,0,0,1,0,0,1,1,0,morogoro mammarenavirus
26303040,1,0,0,1,0,0,1,1,0,okahandja mammarenavirus
3464980,1,0,0,1,0,0,1,1,0,oliveros mammarenavirus
3477265,1,0,0,1,0,0,1,1,0,pirital mammarenavirus
26303034,1,0,0,1,0,0,1,1,0,ryukyu mammarenavirus
3469106,1,0,0,1,0,0,1,1,0,serra do navio mammarenavirus
3436503,1,0,0,1,0,0,1,1,0,tacaribe mammarenavirus
3469116,1,0,0,1,0,0,1,1,0,tamiami mammarenavirus
26302786,1,0,0,1,0,0,1,1,0,wenzhou mammarenavirus
3472147,1,0,0,1,0,0,1,1,0,whitewater arroyo mammarenavirus
4057179,1,0,0,1,0,0,0,1,0,avian bornavirus
26205120,1,0,0,1,0,0,0,1,0,bat bornavirus
3437710,1,0,0,1,0,0,0,1,0,borna disease virus
26334994,1,0,0,1,1,1,0,1,0,mammalian 1 orthobornavirus
26302798,1,0,0,1,1,1,0,1,0,mammalian 2 orthobornavirus
26201272,1,0,0,1,1,1,0,1,0,parrot bornavirus 8
26310410,1,0,0,1,1,1,0,1,0,passeriform 1 orthobornavirus 
26341506,1,0,0,1,1,1,0,1,0,passeriform 2 orthobornavirus 
26200966,1,0,0,1,1,1,0,1,0,psittaciform 1 orthobornavirus
26200970,1,0,0,1,1,1,0,1,0,psittaciform 2 orthobornavirus 
26201278,1,0,0,1,1,1,0,1,0,waterbird 1 orthobornavirus
26205314,1,0,0,1,1,1,1,1,1,lloviu cuevavirus
3991856,1,0,0,1,0,0,0,0,0,bundibugyo ebolavirus
3658151,1,0,0,1,0,0,1,1,0,reston ebolavirus
3658152,1,0,0,1,0,0,1,1,0,sudan ebolavirus
23538934,1,0,0,1,0,0,0,0,0,tai forest ebolavirus
3658150,1,1,0,1,0,1,0,0,0,zaire ebolavirus
26205174,1,0,0,1,0,0,0,0,0,bat filovirus
3436199,1,0,0,1,0,0,0,0,0,marburg marburgvirus
26205104,1,0,0,1,0,0,1,1,0,longquan loanvirus
4045315,1,0,0,1,0,0,1,1,0,nova mobatvirus
26303148,1,0,0,1,0,0,1,1,0,quezon mobatvirus
26302996,1,0,0,1,0,0,1,1,0,adler hantavirus
3953012,1,0,0,1,0,0,1,1,0,altai virus
3725788,1,0,0,1,0,0,1,1,0,alto paraguay hantavirus
26302950,1,0,0,1,0,0,1,1,0,amga orthohantavirus
3541335,1,0,0,1,0,0,1,1,0,amur virus
3471595,1,0,0,1,0,0,1,1,0,andes orthohantavirus
4077862,1,0,0,1,0,0,1,1,0,ape aime-itapua virus
3765044,1,0,0,1,0,0,1,1,0,araucaria virus
3953011,1,0,0,1,0,0,1,1,0,artybash virus
3991076,1,0,0,1,0,0,1,1,0,asama orthohantavirus
3907869,1,0,0,1,0,0,1,1,0,ash river virus
26302884,1,0,0,1,0,0,1,1,0,asikkala orthohantavirus
26205110,1,0,0,1,0,0,1,1,0,asturias virus
24583981,1,0,0,1,0,0,1,1,0,azagny virus
3456588,1,0,0,1,0,0,1,1,0,bayou orthohantavirus
3459597,1,0,0,1,0,0,1,1,0,black creek canal orthohantavirus
26302856,1,0,0,1,0,0,1,1,0,boginia virus
26302902,1,0,0,1,0,0,1,1,0,bowe orthohantavirus
26303116,1,0,0,1,0,0,1,1,0,brno virus
26303092,1,0,0,1,0,0,1,1,0,bruges orthohantavirus
3641981,1,0,0,1,0,0,1,1,0,calabazo virus
3903023,1,0,0,1,0,0,1,1,0,camp ripley virus
3495359,1,0,0,1,0,0,1,1,0,cano delgadito orthohantavirus
3894939,1,0,0,1,0,0,1,1,0,cao bang orthohantavirus
4250804,1,0,0,1,0,0,1,1,0,carrizal virus
3797990,1,0,0,1,0,0,1,1,0,catacamas virus
3641980,1,0,0,1,0,0,1,1,0,choclo orthohantavirus
4217989,1,0,0,1,0,0,1,1,0,dahonggou creek virus
3437742,1,0,0,1,0,0,1,1,0,dobrava-belgrade orthohantavirus
3452242,1,0,0,1,0,0,1,1,0,el moro canyon orthohantavirus
26303128,1,0,0,1,0,0,1,1,0,fugong orthohantavirus
26302864,1,0,0,1,0,0,1,1,0,gou virus
3436450,1,0,0,1,0,0,1,1,0,hantaan orthohantavirus
26302806,1,0,0,1,0,0,1,1,0,hokkaido virus
26302878,1,0,0,1,0,0,1,1,0,huangpi virus
4250805,1,0,0,1,0,0,1,1,0,huitzilac virus
3463805,1,0,0,1,0,0,1,1,0,isla vista hantavirus
3725789,1,0,0,1,0,0,1,1,0,itapua hantavirus
3881301,1,0,0,1,0,0,1,1,0,jabora virus
24580125,1,0,0,1,0,0,1,1,0,jeju orthohantavirus
3907868,1,0,0,1,0,0,1,1,0,jemez springs virus
3876175,1,0,0,1,0,0,1,1,0,juquitiba virus
4114189,1,0,0,1,0,0,1,1,0,kenkeme orthohantavirus
3465211,1,0,0,1,0,0,1,1,0,khabarovsk orthohantavirus
26302956,1,0,0,1,0,0,1,1,0,korf virus
3497225,1,0,0,1,0,0,1,1,0,laguna negra orthohantavirus
26302880,1,0,0,1,0,0,1,1,0,lianghe virus
3615086,1,0,0,1,0,0,1,1,0,limestone canyon virus
26302994,1,0,0,1,0,0,1,1,0,lohja virus
26303154,1,0,0,1,0,0,1,1,0,makokou virus
4039856,1,0,0,1,0,0,1,1,0,maripa hantavirus
4250803,1,0,0,1,0,0,1,1,0,montano orthohantavirus
26302822,1,0,0,1,0,0,1,1,0,mouyassue virus
3472843,1,0,0,1,0,0,1,1,0,muleshoe hantavirus
26205106,1,0,0,1,0,0,1,1,0,necocli orthohantavirus
3952288,1,0,0,1,0,0,1,1,0,neomys anomalus hantavirus
3468301,1,0,0,1,0,0,1,1,0,new york virus
3714775,1,0,0,1,0,0,1,1,0,newfound gap hantavirus
4045314,1,0,0,1,0,0,1,1,0,oxbow orthohantavirus
3897026,1,0,0,1,0,0,1,1,0,playa de oro hantavirus
3455803,1,0,0,1,0,0,1,1,0,prairie vole hantavirus
3436456,1,0,0,1,0,0,1,1,0,prospect hill orthohantavirus
3436458,1,0,0,1,0,0,1,1,0,puumala orthohantavirus
4099241,1,0,0,1,0,0,1,1,0,qian hu shan virus
3472149,1,0,0,1,0,0,1,1,0,rio mamore hantavirus
3455314,1,0,0,1,0,0,1,1,0,rio segundo hantavirus
24583980,1,0,0,1,0,0,1,1,0,rockport orthohantavirus
26205328,1,0,0,1,0,0,1,1,0,rodent hantavirus
3810695,1,0,0,1,0,0,1,1,0,sangassou orthohantavirus
26302904,1,0,0,1,0,0,1,1,0,sarufutsu virus
3893898,1,0,0,1,0,0,1,1,0,seewis orhtohantavirus
3436464,1,0,0,1,0,0,1,1,0,seoul orthohantavirus
3960787,1,0,0,1,0,0,1,1,0,serang virus
26205330,1,0,0,1,0,0,1,1,0,shrew hantavirus
3456178,1,0,0,1,0,0,1,1,0,sin nombre orthohantavirus
3745764,1,0,0,1,0,0,1,1,0,soochong virus
3952289,1,0,0,1,0,0,1,1,0,sorex araneus hantavirus
3871154,1,0,0,1,0,0,1,1,0,tanganya virus
26302876,1,0,0,1,0,0,1,1,0,tatenale virus
26205332,1,0,0,1,0,0,1,1,0,thailand orthohantavirus
26302862,1,0,0,1,0,0,1,1,0,tigray hantavirus
3534967,1,0,0,1,0,0,1,1,0,topografov hantavirus
26205336,1,0,0,1,0,0,1,1,0,tula orthohantavirus
26302992,1,0,0,1,0,0,1,1,0,uurainen virus
26302906,1,0,0,1,0,0,1,1,0,xinyi virus
26302870,1,0,0,1,0,0,1,1,0,xuan son virus
26205108,1,0,0,1,0,0,1,1,0,yakeshi orthohantavirus
26302968,1,0,0,1,0,0,1,1,0,yuanjiang virus
3909481,1,0,0,1,0,0,1,1,0,imjin thottimvirus
26205334,1,0,0,1,0,0,1,1,0,thottopalayam thottimvirus
3437732,1,0,0,1,0,0,0,0,0,hepatitis delta virus
26531940,0,0,0,0,0,0,0,0,1,caspiy virus
22680835,0,0,0,0,0,0,0,0,1,tamdy virus
26205212,0,0,0,0,0,0,0,0,1,bat nairovirus
3436438,0,0,0,1,0,0,0,1,1,crimean-congo hemorrhagic fever orthonairovirus
3713728,0,0,0,0,0,0,0,0,1,dera ghazi khan orthonairovirus
3436442,0,0,0,0,0,0,0,0,1,dugbe orthonairovirus
22682273,0,0,0,0,0,0,0,0,1,issyk-kul virus
22681961,0,0,0,0,0,0,0,0,1,kasokero orthonairovirus
26532004,0,0,0,0,0,0,0,0,1,leopards hill virus
3713732,0,0,0,0,0,0,0,0,1,thiafora orthonairovirus
26532126,0,0,0,0,0,0,0,0,1,uzun agach virus
22680739,0,0,0,0,0,0,0,0,1,yogue virus
3436278,1,0,0,1,1,1,1,1,0,influenza a virus
3436338,1,0,0,1,1,1,1,1,0,influenza b virus
26331886,1,0,0,1,0,0,1,1,0,influenza d virus
3436385,1,0,0,1,0,0,1,1,0,influenza c virus
3436272,1,0,0,1,0,0,1,1,0,fowl plague virus
27599412,1,0,0,1,0,0,1,1,0,wellfleet bay virus
3805214,0,0,0,0,0,0,0,0,1,araguari virus
26536111,0,0,0,0,0,0,0,0,1,bourbon virus
3436274,0,0,0,0,0,0,0,0,1,dhori thogotovirus
3436405,0,0,0,0,0,0,0,0,1,thogoto thogotovirus
3436049,1,0,0,0,0,0,0,0,0,avian avulavirus 1
3452218,1,0,0,0,0,0,0,0,0,avian avulavirus 2 
4172792,1,0,0,0,0,0,0,0,0,avian paramyxovirus 10
26201284,1,0,0,0,0,0,0,0,0,avian paramyxovirus 11
26201286,1,0,0,0,0,0,0,0,0,avian paramyxovirus 12
3677186,1,0,0,0,0,0,0,0,0,avian paramyxovirus 3
3442077,1,0,0,0,0,0,0,0,0,avian paramyxovirus 4
4095336,1,0,0,0,0,0,0,0,0,avian paramyxovirus 5
3631388,1,0,0,0,0,0,0,0,0,avian paramyxovirus 6
4019115,1,0,0,0,0,0,0,0,0,avian paramyxovirus 7
4019431,1,0,0,0,0,0,0,0,0,avian paramyxovirus 8
4002536,1,0,0,0,0,0,0,0,0,avian paramyxovirus 9
27240946,1,0,0,1,0,0,0,0,0,cedar henipavirus
3500937,1,1,0,1,0,0,0,0,0,hendra henipavirus
27573242,1,0,0,1,0,0,0,0,0,mojiang henipavirus
3599170,1,0,0,1,0,1,0,1,0,nipah henipavirus
3795426,1,0,0,0,0,0,1,0,0,beilong jeilongvirus
3777906,1,0,0,0,0,0,1,0,0,jun jeilongvirus
